provider,file_stem,EDITORA,AUTOR,INTERPRETE,__source_sheet,amount_cents,amount_int,PROGRAMA,amount_numeric
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"VITALE,VITALE","ALOISIO,EDSON",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,COPYRIGHTS","DORIVAL CAYMMI,JORGE AMADO",DORIVAL CAYMMI,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,A DESCOBRIR,DIOGO ALVARO FERREIRA MONCORVO,BACO EXU DO BLUES,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ANDERSON CUNHA,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"BMG,WARNER CHAPPELL,WARNER CHAPPELL,BMG","ANDRE LAUDZ,PETER WOLF,SETH JUSTMAN,ZEGON",TROPKILLAZ,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"BOA MUSIC RIGHTS,BOA MUSIC RIGHTS","IURI RIO BRANCO,MARINA SENA",MARINA SENA,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"BOA MUSIC RIGHTS,BOA MUSIC RIGHTS","IURI RIO BRANCO,MARINA SENA",MARINA SENA,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,DECK,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","DAN KAMBAIAH,FABINHO O BRIAN,GIGI,MAGNO SANT ANNA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL","EMICIDA,GROU,LORENTZ,MATUE,PALAZE,QUANTICH,RAEL",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,A DESCOBRIR,WARNER CHAPPELL,A DESCOBRIR","GIBBO,MAKO,MATUE,RICH THE KID",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,A DESCOBRIR,WARNER CHAPPELL,A DESCOBRIR","GIBBO,MAKO,MATUE,RICH THE KID",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,MATUE,MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL","EMICIDA,GROU,LORENTZ,MATUE,PALAZE,QUANTICH,RAEL",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,MATUE,MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,IESSI MUSIC PUBLISHING,RAMON CRUZ,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ED GRANDAO,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","IVETE SANGALO,LUCIANO CHAVES,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","IVETE SANGALO,LUCIANO CHAVES,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,SONY MUSIC PUBLISHING","HERBERT VIANNA,PAULO SERGIO VALLE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"PEERMUSIC,PEERMUSIC,PEERMUSIC","GIANCARLO BIGAZZI,M FICARELLI,UMBERTO TOZZI",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","GIGI CERQUEIRA,IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","GIGI CERQUEIRA,IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"BOA MUSIC RIGHTS,BOA MUSIC RIGHTS,BOA MUSIC RIGHTS","FLEEZUS,IURI RIO BRANCO,MARINA SENA",MARINA SENA,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,SONY MUSIC PUBLISHING,WARNER CHAPPELL","CESAR AUGUSTO,CLAUDIO NOAM,PAULO SERGIO",ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL","ALCEU VALENCA,ZE RAMALHO",ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","ALAIM TAVARES,RITA MENDES",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,UNIVERSAL MGB,IESSI MUSIC PUBLISHING","DORIA,DULLER,MIRO ALMERIO",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"VITALE,VITALE","ALOISIO,EDSON",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,COPYRIGHTS","DORIVAL CAYMMI,JORGE AMADO",DORIVAL CAYMMI,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,A DESCOBRIR,DIOGO ALVARO FERREIRA MONCORVO,BACO EXU DO BLUES,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ANDERSON CUNHA,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
