Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,No Brilho Desse Olhar,"Dan Kanbahia,Davi Sales",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,No Brilho Desse Olhar,"Dan Kanbahia,Davi Sales",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,No Brilho Desse Olhar,"Dan Kanbahia,Davi Sales",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Pra Abalar,"Gilson Babilônia,Tonho Matéria",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Pra Abalar,"Gilson Babilônia,Tonho Matéria",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Pra Abalar,"Gilson Babilônia,Tonho Matéria",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Pra Frente,"Filipe Escandurras,Gigi,Magno Santanna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Pra Frente,"Filipe Escandurras,Gigi,Magno Santanna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Pra Frente,"Filipe Escandurras,Gigi,Magno Santanna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Pra Sempre Ter Você,Eva Cavalcante,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Pra Sempre Ter Você,Eva Cavalcante,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Pra Sempre Ter Você,Eva Cavalcante,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,"Tum, Tum, Goiaba","Leonardo Reis,Márcio Brasil",Ivete Sangalo,"Antonio Leonardo Reis Costa 90546342515 (Reis Musicais),Iessi Music Label Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,"Tum, Tum, Goiaba","Leonardo Reis,Márcio Brasil",Ivete Sangalo,"Antonio Leonardo Reis Costa 90546342515 (Reis Musicais),Iessi Music Label Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,"Tum, Tum, Goiaba","Leonardo Reis,Márcio Brasil",Ivete Sangalo,"Antonio Leonardo Reis Costa 90546342515 (Reis Musicais),Iessi Music Label Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2020,2024-11-26 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2020,2024-11-27 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2020,2024-11-29 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2021,2024-11-27 00:00:00,Eu Sei De Cor,"Danillo Davilla,Elcio Di Carvalho,Junior Pepato,Lari Ferreira",Ivete Sangalo,Bmg Rights Management Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2021,2024-11-28 00:00:00,Eu Sei De Cor,"Danillo Davilla,Elcio Di Carvalho,Junior Pepato,Lari Ferreira",Ivete Sangalo,Bmg Rights Management Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2021,2024-11-30 00:00:00,Eu Sei De Cor,"Danillo Davilla,Elcio Di Carvalho,Junior Pepato,Lari Ferreira",Ivete Sangalo,Bmg Rights Management Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2022,2024-11-28 00:00:00,Acorda Pedrinho,"Bernardo Crisostomo Pasquali,Bernardo Derviche Hey,Gabriel Dunajski Mendes,Gustavo Pimentel Karam,Rafael Dunajski Mendes",Jovem Dionísio,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2022,2024-11-29 00:00:00,Acorda Pedrinho,"Bernardo Crisostomo Pasquali,Bernardo Derviche Hey,Gabriel Dunajski Mendes,Gustavo Pimentel Karam,Rafael Dunajski Mendes",Jovem Dionísio,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2022,2024-11-28 00:00:00,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Prêmio Multishow: Especial 2022,2024-11-29 00:00:00,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Setlist,2024-11-27 00:00:00,Telas,"Jean Costa Machado,Luiz Gustavo Da Silva",Siamese,Unknown Publisher,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Setlist,2024-11-28 00:00:00,Telas,"Jean Costa Machado,Luiz Gustavo Da Silva",Siamese,Unknown Publisher,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Setlist,2024-11-30 00:00:00,Telas,"Jean Costa Machado,Luiz Gustavo Da Silva",Siamese,Unknown Publisher,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2024-11-01 00:00:00,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2024-11-02 00:00:00,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2024-11-03 00:00:00,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2024-11-05 00:00:00,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-12 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-15 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-16 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-17 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-18 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2024-11-19 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Avisa Lá Que Eu Vou,2024-11-01 00:00:00,Coração De Gelo,"Shalon Israel,Wiu",Wiu,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Avisa Lá Que Eu Vou,2024-11-02 00:00:00,Coração De Gelo,"Shalon Israel,Wiu",Wiu,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2024-11-04 00:00:00,Me Toca,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2024-11-25 00:00:00,20 Ligacoes,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Marcelo De Lamare",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2024-11-25 00:00:00,Piscina Vazia,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Jlz,Marcelo Vasconcelos De Lamare,Marcos Mauricio",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Decora,2024-11-28 00:00:00,"Galinha D'angola, A","Toquinho,Vinícius De Moraes",Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Decora,2024-11-30 00:00:00,"Galinha D'angola, A","Toquinho,Vinícius De Moraes",Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Fantástico Apresenta: Negritudes,2024-11-16 00:00:00,MARCATOS DE MOTIVACAO E AMOR LRS,Leonardo Sperling,Leonardo Sperling,Unknown Publisher,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2024-11-27 00:00:00,Efêmera,"Gustavo Ruiz,Tulipa Ruiz",Tulipa Ruiz,"Boa Musica Brasil Direitos Musicais Ltda,Dubas Musica Ltda,Warner Chappell Edicoes Musicais Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2024-11-01 00:00:00,Maracangalha,Dorival Caymmi,Danilo Caymmi,Cap Music Edicoes Ltda Epp,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2024-11-26 00:00:00,"Ordem Das Árvores, A",Tulipa Ruiz,Tulipa Ruiz,"Boa Musica Brasil Direitos Musicais Ltda,Dubas Musica Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Que História É Essa, Porchat?",2024-11-19 00:00:00,Há Uma Saída,"Fabiano Barcellos,Leo De Jesus",Thiago Pantaleão,Prisma Fernandes 2005 Editora Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Que História É Essa, Porchat?",2024-11-20 00:00:00,Há Uma Saída,"Fabiano Barcellos,Leo De Jesus",Thiago Pantaleão,Prisma Fernandes 2005 Editora Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Que História É Essa, Porchat?",2024-11-23 00:00:00,Há Uma Saída,"Fabiano Barcellos,Leo De Jesus",Thiago Pantaleão,Prisma Fernandes 2005 Editora Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Que História É Essa, Porchat?",2024-11-24 00:00:00,Há Uma Saída,"Fabiano Barcellos,Leo De Jesus",Thiago Pantaleão,Prisma Fernandes 2005 Editora Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Que Marravilha!,2024-11-10 00:00:00,Saudade Da Bahia,Dorival Caymmi,Baden Powell,"Cap Music Edicoes Ltda Epp,Unknown Publisher",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Saia Justa,2024-11-13 00:00:00,"Rua, A","Dan,Dj Dash,Jão,Marcelinho Ferraz,Pedro Tofani",Jão,Universal Music Publishing Mgb Brasil Ltda,Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Saia Justa,2024-11-14 00:00:00,"Rua, A","Dan,Dj Dash,Jão,Marcelinho Ferraz,Pedro Tofani",Jão,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Saia Justa,2024-11-15 00:00:00,"Rua, A","Dan,Dj Dash,Jão,Marcelinho Ferraz,Pedro Tofani",Jão,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Saia Justa - Mini Saia,2024-11-17 00:00:00,"Rua, A","Dan,Dj Dash,Jão,Marcelinho Ferraz,Pedro Tofani",Jão,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Sobre Nós Dois,2024-11-23 00:00:00,Tem Cabaré Essa Noite,"D Lesly Lora,Flavinho Do Kadet,Geoffrey Rojas,Yonathan Mickey Then Jaquez",Nattan,"Editora E Importadora Musical Fermata Do Brasil Ltda,Peermusic Do Brasil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Sobre Nós Dois,2024-11-27 00:00:00,Tem Cabaré Essa Noite,"D Lesly Lora,Flavinho Do Kadet,Geoffrey Rojas,Yonathan Mickey Then Jaquez",Nattan,"Editora E Importadora Musical Fermata Do Brasil Ltda,Peermusic Do Brasil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Sobre Nós Dois,2024-11-30 00:00:00,Tem Cabaré Essa Noite,"D Lesly Lora,Flavinho Do Kadet,Geoffrey Rojas,Yonathan Mickey Then Jaquez",Nattan,"Editora E Importadora Musical Fermata Do Brasil Ltda,Peermusic Do Brasil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-04 00:00:00,Deve Ser Amor,"Baden Powell,Vinícius De Moraes",Baden Powell,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-05 00:00:00,Deve Ser Amor,"Baden Powell,Vinícius De Moraes",Baden Powell,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-10 00:00:00,Deve Ser Amor,"Baden Powell,Vinícius De Moraes",Baden Powell,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-29 00:00:00,Leão Do Norte,"Lenine,Paulo César Pinheiro",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-28 00:00:00,Lá E Lô,Lenine,Lenine,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-28 00:00:00,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,Humaita Edicoes Musicais Ltda Me",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-28 00:00:00,Olho De Peixe,Lenine,Lenine,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-14 00:00:00,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,Humaita Edicoes Musicais Ltda Me",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família,2024-11-15 00:00:00,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,Humaita Edicoes Musicais Ltda Me",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
